key,date,value
johnny2014,1390188600000,4
johnny2014,1390188900000,2
johnny2014,1390189200000,0
johnny2014,1390189500000,4
johnny2014,1390189800000,2
johnny2014,1390190100000,0
johnny2014,1390190400000,1
johnny2014,1390190700000,0
johnny2014,1390191000000,0
johnny2014,1390191300000,0
johnny2014,1390191600000,0
johnny2014,1390191900000,1
johnny2014,1390192200000,0
johnny2014,1390192500000,2
johnny2014,1390192800000,0
johnny2014,1390193100000,1
johnny2014,1390193400000,0
johnny2014,1390193700000,0
johnny2014,1390194000000,0
johnny2014,1390194300000,0
johnny2014,1390194600000,0
johnny2014,1390194900000,0
johnny2014,1390195200000,0
johnny2014,1390195500000,0
johnny2014,1390195800000,0
johnny2014,1390196100000,0
johnny2014,1390196400000,0
johnny2014,1390196700000,0
johnny2014,1390197000000,0
johnny2014,1390197300000,0
CandidatoCamaleon,1390176000000,0
CandidatoCamaleon,1390176300000,0
CandidatoCamaleon,1390176600000,0
CandidatoCamaleon,1390176900000,0
CandidatoCamaleon,1390177200000,0
CandidatoCamaleon,1390177500000,0
CandidatoCamaleon,1390177800000,0
CandidatoCamaleon,1390178100000,0
CandidatoCamaleon,1390178400000,1
CandidatoCamaleon,1390178700000,2
CandidatoCamaleon,1390179000000,4
CandidatoCamaleon,1390179300000,5
CandidatoCamaleon,1390179600000,1
CandidatoCamaleon,1390179900000,0
CandidatoCamaleon,1390180200000,3
CandidatoCamaleon,1390180500000,1
CandidatoCamaleon,1390180800000,14
CandidatoCamaleon,1390181100000,9
CandidatoCamaleon,1390181400000,9
CandidatoCamaleon,1390181700000,5
CandidatoCamaleon,1390182000000,15
CandidatoCamaleon,1390182300000,21
CandidatoCamaleon,1390182600000,3
CandidatoCamaleon,1390182900000,3
CandidatoCamaleon,1390183200000,1
CandidatoCamaleon,1390183500000,7
CandidatoCamaleon,1390183800000,4
CandidatoCamaleon,1390184100000,6
CandidatoCamaleon,1390184400000,2
CandidatoCamaleon,1390184700000,1
CandidatoCamaleon,1390185000000,1
CandidatoCamaleon,1390185300000,2
CandidatoCamaleon,1390185600000,1
CandidatoCamaleon,1390185900000,0
CandidatoCamaleon,1390186200000,7
CandidatoCamaleon,1390186500000,4
CandidatoCamaleon,1390186800000,3
CandidatoCamaleon,1390187100000,2
CandidatoCamaleon,1390187400000,4
CandidatoCamaleon,1390187700000,1
CandidatoCamaleon,1390188000000,3
CandidatoCamaleon,1390188300000,3
CandidatoCamaleon,1390188600000,2
CandidatoCamaleon,1390188900000,2
CandidatoCamaleon,1390189200000,1
CandidatoCamaleon,1390189500000,0
CandidatoCamaleon,1390189800000,0
CandidatoCamaleon,1390190100000,0
CandidatoCamaleon,1390190400000,0
CandidatoCamaleon,1390190700000,0
CandidatoCamaleon,1390191000000,0
CandidatoCamaleon,1390191300000,0
CandidatoCamaleon,1390191600000,0
CandidatoCamaleon,1390191900000,0
CandidatoCamaleon,1390192200000,0
CandidatoCamaleon,1390192500000,0
CandidatoCamaleon,1390192800000,0
CandidatoCamaleon,1390193100000,0
CandidatoCamaleon,1390193400000,0
CandidatoCamaleon,1390193700000,0
CandidatoCamaleon,1390194000000,0
CandidatoCamaleon,1390194300000,0
CandidatoCamaleon,1390194600000,0
CandidatoCamaleon,1390194900000,0
CandidatoCamaleon,1390195200000,0
CandidatoCamaleon,1390195500000,0
CandidatoCamaleon,1390195800000,0
CandidatoCamaleon,1390196100000,0
CandidatoCamaleon,1390196400000,0
CandidatoCamaleon,1390196700000,0
CandidatoCamaleon,1390197000000,0
CandidatoCamaleon,1390197300000,0
pln,1390176000000,0
pln,1390176300000,0
pln,1390176600000,0
pln,1390176900000,0
pln,1390177200000,0
pln,1390177500000,0
pln,1390177800000,0
pln,1390178100000,0
pln,1390178400000,0
pln,1390178700000,0
pln,1390179000000,0
pln,1390179300000,0
pln,1390179600000,1
pln,1390179900000,6
pln,1390180200000,3
pln,1390180500000,2
pln,1390180800000,11
pln,1390181100000,8
pln,1390181400000,2
pln,1390181700000,2
pln,1390182000000,0
pln,1390182300000,2
pln,1390182600000,0
pln,1390182900000,2
